status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
120735417936636_900608323395717,"Sir/maa'am
I am repeatedly writing to you about the poor after sale service I am getting from Micromax and have tried to contact you several times.
Now let me start from beginning once again.
I had purchased Micromax A300 (canvas gold) on 23DEC 2014 and due to sum problem I submitted the phone to Rapid communication on 4th DEC 2015. On 26dec2015 I visited the service center and inquire about the phone an the told me to wait for another 20 days as your phone is not repaired yet and it may be possible that you get a replacement.
In 9th Jan 2016 I received a phone call from Mr Rohit (of Rapid communication) ( mobile no- 08375910118) and told me to wait for next week. After that a called him several time to inquire about the phone but each time he ask for some more time.
Meanwhile I also called to Micromax care and the have given 15 days time each and every time(even after the expiry of first 15days). I also compianed on 26dec2015 with complaint no. MMX2612152063803 and was assured that your complained will be solved in 15 days. (Which is not solved till now). And 3 times I have been assured of call from seniors but never received any call.
Now after so many calls I decided to visit Rapid communication (service center) and went there on 1Feb2016 to find there is no service center any more and there is no representative of the service center also. After inquiring from people there u received a mobile number (08745875629)and I called on that number and talked about my problem. After a brief discussion they said that my phone is under replacement and you will receive phone by 8th Feb 2016. On same day I also wright down my complaint on http://micare.micromaxinfo.com with complaint number as SER145432983131. On 2Feb 2016 I received a call from +911243320100 and we had a discussion about whole issue. To my surprise he also didn't know about the closing of service center and when I told him of this he assure me that our Delhi office will call you and your problem will be sorted out. Again I didn't received phone call from your Delhi office and after waiting till saturdy I again called at 08745875629 and was shocked by the reply from other side. They said me to wait again for 15 days as company is showing status for my phone as under process. 

Now I received a phone on 20/02/2016 from 01244310200 and someone confirmed that mine phone is under replacement and will be replaced in 10 days. Which is again a false statement as 10 days already have been passed.
Now Miss Swati assured me on 8/3/2016 that she will provide me the solution but she didn't called me back

You people really don't want to slve the problems and just passing out the time..


Bhpinder singh",Micromax MiCare,link,http://micare.micromaxinfo.com/,2016-03-10 05:32:45,4,7,0
120735417936636_1162395440437290,When will you provide Android 6.0 #MARSHMALLOW upgrade for Micromax #CANVAS5 #E481 ???,,status,,2016-03-10 02:55:46,0,1,0
120735417936636_1162390513771116,"My new canvas express2  display gone. And i given the phone at Cochin service centre. But they are asking 30 Working days to replace the item. But how can i live and work without this smart phone. 

Plz reply or call back.. Or else i want to go further proceedings...

Jibin
9388595944
Jibinjobabu@yahoo.in",,status,,2016-03-10 02:35:20,0,1,0
120735417936636_1162372590439575,"This cricket season, let the stunning visuals of Micromax TVs bowl you over, #BringHomeTheStadium at amazing prices exclusively on Snapdeal: http://goo.gl/oEoJQu",Micromax TVs at amazing prices @Snapdeal,link,http://goo.gl/oEoJQu,2016-03-10 01:52:14,65,6,8
120735417936636_1162340850442749,"cheater company,1 febuary ko phone diya ta but aj 10 march h lekin abi tk phone ni mila muje,bola ta ki 10din me repair ho jyega,kyi chkkar kat liya service center k,bolte h abi delhi me h.i m very disappointed by this fraud company.",,status,,2016-03-10 01:07:38,1,2,0
120735417936636_1057454120985260,"my job sheet no S010224031622325281 
Its under warranty but service center is asking 3500 from the past 2 weeks i am struglling with you guys but no issue

Your jobsheet says no physical damage and no liquid damage

Its under warranty so please discuss with service center and get me repaired you can call me 9894676953

Job sheet also attached for your reference",,photo,https://www.facebook.com/photo.php?fbid=1057454120985260&set=o.120735417936636&type=3,2016-03-10 01:03:00,0,1,0
120735417936636_1162335917109909,my jobsheet no is- E030460-0216-22154361 u told me 2 days ago my handset replacement plz send me docket no.,,status,,2016-03-10 00:49:48,0,3,0
120735417936636_1162276727115828,,Micromax India's cover photo,photo,https://www.facebook.com/micromaxindia/photos/a.383917654951743.101402.120735417936636/1162276667115834/?type=3,2016-03-09 22:10:59,158,7,8
120735417936636_1162170397126461,cheater company,,status,,2016-03-09 17:37:33,0,1,0
120735417936636_956214434485838,Friends we are initiating the campagain of never to buy any micromax product and also tell other not to buy because it is a giving very poor service to consumers and not listening them.So support us by telling people not to buy micromax and posting the complains everywhere on the social sites.contact no. 9728812012 if you need any help and like the page at below link to support us. www.facebook.com/donotbuymicromax,Do Not Buy Micromax,link,https://www.facebook.com/donotbuymicromax/,2016-03-09 11:50:43,3,0,0
120735417936636_956179371156011,"Friends we are initiating the campagain of never to buy any micromax product and also tell other not to buy because it is a giving very poor service to consumers and not listening them.So support us by telling people not to buy micromax and posting the complains everywhere on the social sites.contact no. 9728812012 if you need any help or contact on bhatiarishav.blogspot.com
 in contact us section.",bhatiarishav’s blog/site For Everyone,link,http://bhatiarishav.blogspot.com/,2016-03-09 10:34:48,2,0,0
120735417936636_1161910180485816,"I gave my mobile for repairs on 8th Jan 2016 and was suppose to get the same in 45 Days as it was sent to Factory.. With No response from your side can i expect my mobile back?
Job Id No is ""W031936-0116-21229011""",,status,,2016-03-09 08:38:13,0,1,0
120735417936636_1161843940492440,I have already visited it .my refference no. is SER145391702576.,,status,,2016-03-09 06:04:05,0,1,0
120735417936636_1161830377160463,Just few more hours to grab your favourite Micromax Smartphones with great discounts & exchange offers on Flipkart! #BigShoppingDays Hurry: http://goo.gl/KTCSYi,Buy Micromaxphones Mobiles Online at Best Prices In India | Flipkart.com,link,http://goo.gl/KTCSYi,2016-03-09 05:28:23,111,5,10
120735417936636_167999660255328,N040434-1215-20625987,,photo,https://www.facebook.com/photo.php?fbid=167999660255328&set=o.120735417936636&type=3,2016-03-09 04:06:58,0,1,0
120735417936636_1161790343831133,We need lollipop update for canvas hue,,status,,2016-03-09 03:47:41,4,3,0
120735417936636_1161771940499640,my jobsheet no is- E030460-0216-22154361  u told me 2 days ago my handset replacement plz send me docket no.,,status,,2016-03-09 02:56:01,1,4,0
120735417936636_1161758363834331,Worst frustation......and most of the comments also shows that most of your customers will soon hate you guys.....Wish you all the very best for your dawn and failure.......,,status,,2016-03-09 02:00:41,1,3,0
120735417936636_1161723833837784,"With a 13.2cm (5.2) FHD display, Octa-Core Processor, 3GB DDR3 RAM & 2900mAh battery, the Micromax #Canvas5 is a mean machine topped with a sturdy metallic body! Check out the demo video here:",Micromax Canvas 5- Demo Video,video,https://www.facebook.com/micromaxindia/videos/1161723833837784/,2016-03-09 00:34:57,223,17,32
120735417936636_1161384193871748,"Dear micromax, I have submitted at service center my phone on 11th January 2016 and now its more about 2 months that i haven't got my phone back . Till now 3 jobsheets have been created but still no proper response from your side. Visited number of times to the service center but the issue is still not resolved. Please look at the matter.",,status,,2016-03-08 11:10:33,0,1,0
120735417936636_1161326977210803,"EARN MONEY FROM ANDROID MOBILE WITH OUT INVESTMENT 100% FREE APPLICATION KNOW AS CHAMPCASH.

1.OPEN PLAYSTORE ON YOUR ANDROID MOBILE TYPE CHAMPCASH INSTALL IT.
2.PUT REFF ID ......................
3.INSTALL ALL APPLICATIONS 1 BY 1 AS GIVEN THERE ACCORDINGLY. 
4.YOU WILL GET A LIST OF MAXIMUM  10  APP TO  INSTALL AS SOON AS YOU COMPLETE THIS PROCESS YOUR CHAMPCASH APP WILL OPEN AND YOUR REFF ID WILL GET ACTIVE  AND YOU GET 1$ BONUS.
5.THEN GO TO INVITE AND EARN AND START REFF OTHERS.
6.WE GET PAYMENT IN 3 WAYS 

1.BANK ACCOUNT REDEEM IS MIN 10$.
2.RECHARGE LEAVING THE BONUS AMOUNT 1$ .MAX 50RS RECHARGE PER DAY.
3.WORLDS 1ST COMPANY WITH 100% FREE WITHOUT INVESTNMENT CONCEPT .
NO LIABILITY 
NO MONEY ROTATION 
NO PRODUCT SELLING

HOW DOES THE COMPANY GIVES MONEY WITHOUT TAKING ANY INVESTMENT ?
ITS IS GENERATING MONEY FROM THE ADVERTISER WHICH YOU INSTALL ON YOUR MOBILES

PUT REFF ID 2129834  .........   
CALL OR WHATSAPP .............

Earn More Panel : ...

Features :

1. You Will Earn Every time you Install App.
2. You will Earn Every time Your Team Members Install Any App.
3. You can redeem it Instantly.
4. You can Earn a Fixed Income through Earn More Panel.
5. We are First Company in World Who is Giving Re-Purchasing Income From team without Any investment.

How Much You can Earn Through Earn More :

Suppose You Have Team of 5000 Persons upto 7 levels and if 5000 persons installs 2 apps per week And if You gets Rs. 1 Per Person then You can Earn Rs. 10,000 Per week Very Easily.

Apps Per Week : 2
Team : 5000 Persons
Earning Per Person (Eg) for 2 Apps: Rs 2
Income Per Week : 5000x2 = Rs 10,000
Income Per Month : Rs. 40,000

------------------------------------

Champcash Full Plan Powerpoint PPT in  English :

https://drive.google.com/file/d/0B2JS00lJgijXRkRxdHJrYXJVdms/view?usp=sharing

Visit : http://champcash.com/2129834

Sponsor ID : 2129834",,status,,2016-03-08 09:32:10,0,0,0
120735417936636_1161288873881280,"dear sir ,

we infom you that I have purchedes the micromax mobile  but sir we are whery unhappy  from it  my mobile return to company  I have complained many time from mobile  to customer care from my mobile number ,9370120635   service center Aurangabad  sant aknath rang mandir near they people not behave properly they give me another mobile which is totally change its model is change its mobile handset use less for me please  help me or give my  mony rutern to me and co opret 
MY HAND SET MODEL IS AO93  SERVICE CENTER SHREE ENTERPRISES AURANGABAD GIVE ME A089 WHICH USE LESS FOR ME THAT HAND SET  MAKING SOUND KRRRRRRRRRRRRRRRRRRRRRRRRR  SCREEN SHOW LINNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN",,status,,2016-03-08 07:56:20,1,3,1
120735417936636_1161285983881569,Here’s to the women of today for constantly inspiring us! Wishing all you unstoppable ones a very Happy #InternationalWomensDay.,gph.is,link,http://gph.is/1UPCHGh,2016-03-08 07:53:26,103,12,15
120735417936636_1161241910552643,"hello sir mai 20 janurary ko micromax canvas fire 4G+ liya tha uss ke agle din se mobille hang ho rhaa hai koi jada size ke app install nhi ho rha gaming me hang fb using me hang charger bhi khraab nikala service centre pe banane ko diye toh 5 din rakh ke kuch nhi thk kiye aap rs 7000 me yhi quality dete hai.aap log hum customers ko bewakoof samajh liye hai mai ka ja rha hu consumer office bhut sehen ho gya isse achi lava,xolo ....etc company hai kam se kam wo sab quality toh dete hai har models me.canvas fire 4G+ me na toh sufficient rom diya gya hai nahi ram mere papa ne kal i ball ka pho kharida hai usme bina koi aap install.kiye 700 ram clean use krne ko diya gya aur install krne ke baad 650mb clear ram mila hai used krne ko yhi strategy lava ki bhi hai.",,status,,2016-03-08 06:09:35,0,1,0
120735417936636_1161199863890181,"10 days Commitment is over As per Your Call on 27/02/2016.
Now When You will give my phone.
Online Job Shit No: W030455 - 0116 - 21160197",,status,,2016-03-08 04:47:27,0,0,0
120735417936636_1161157713894396,The useless brand of india.Micromax,,status,,2016-03-08 03:14:11,1,1,0
120735417936636_1161156420561192,do not purchase from micromax as this is not the way the services to be handled as they are charging us the battery replacement while my ph is in warranty. ridiculous.. do not ever purchase.,,status,,2016-03-08 03:09:24,1,2,0
120735417936636_1161144073895760,,Micromax India's cover photo,photo,https://www.facebook.com/micromaxindia/photos/a.383917654951743.101402.120735417936636/1161144053895762/?type=3,2016-03-08 02:33:19,182,8,3
120735417936636_1161142147229286,What is the price of Micromax canvas spark2,,status,,2016-03-08 02:25:23,0,1,0
120735417936636_1161128320564002,"We need lollipop update for Micromax canvas hue AQ5000. 
Thanks",,status,,2016-03-08 01:28:41,0,2,0
120735417936636_1161122383897929,"10 days Commitment is over As per Your Call on 27/02/2016.
Now When You will give my phone.

Online Job Shit No: W030455 - 0116 - 21160197",,status,,2016-03-08 01:08:14,1,0,0
120735417936636_1161117040565130,"HI team,
 i have baught a TV from Amazon india of Micromax Brand on 10/02/2016, and was delivered to my address on 19.02.2016. As the delivery was not possible to my native place,i have ordered it to a friends place and lifted the TV to my place on 28.02.2016. As soon as i opended the box the TV was not functioning and as per amazon policy i cant return the same via Amazon. I have register a complain with MIcromax and got negative response regrading replacement. As the TV is from Micromax and i have bought via Amazon noone is taking responsibility for replacing the TV and playing blame game.

 Need your Immediate support.",,status,,2016-03-08 00:53:47,0,1,0
120735417936636_1160844493925718,Please give update for canvas 5 e481 on 6.0,,status,,2016-03-07 13:03:36,1,2,0
120735417936636_1160834617260039,Can anybody help me I want to update my Micromax A120 is there a update version for this model....?,,status,,2016-03-07 12:39:44,3,3,0
120735417936636_1159244024085765,"Save time on texting, video chat instead with the 4G enabled #CanvasXpress4G! Exclusively available on Flipkart @INR 6599 only: http://goo.gl/56ciHG",Micromax Canvas Xpress 4G,link,http://goo.gl/56ciHG,2016-03-07 06:30:00,103,7,5
120735417936636_1160584360618398,ticket id - 267615 complaint done last week problem not solve wrost service you can call me 09894676953,,status,,2016-03-07 04:16:56,0,2,0
120735417936636_1160573867286114,"With their sixth Asia Cup victory, Team India has once again reaffirmed their supremacy in T20 cricket! Here’s a glimpse of the tournament.",#MicromaxAsiaCup 2016,photo,https://www.facebook.com/micromaxindia/photos/a.1157393494270818.1073741886.120735417936636/1161125393897628/?type=3,2016-03-07 03:44:45,292,18,14
120735417936636_1160568433953324,"Dear All,

I have purchase a Micromax mobile Model E455 black on 10/11/2015 in the name of my sister Sumita Mondal from Anandamela , Kolkata, West Bengal. some how it get stopped in middle of December 2015, after complaint (vide complain number-8013925616) they have comitted to replaced the unit and has sent us the mobile without battary on 2/1/2016. when we ask about the battery, they assure to send it by 7 days. 

after a several attempt till date we have not receive the battery and kept the mobile in showcase.

If we called your Helpline number they always assure that the battery will sent me by next seven days.

its almost 6 months and no use of the phone.........
Is it the service for a renowned company like micromax? 

I want earliest solution from you...

Let me know what to do with the mobile? 
Can I throw it in dustbin?
Do I move this to Consumer Forum for solution?

This are getting mental harassment day by day............",,status,,2016-03-07 03:24:59,0,2,0
120735417936636_1160536530623181,,Micromax India,photo,https://www.facebook.com/micromaxindia/photos/a.160086560668188.40190.120735417936636/1149305775079590/?type=3,2016-03-07 01:26:17,532,19,7
120735417936636_1160536440623190,,Micromax India's cover photo,photo,https://www.facebook.com/micromaxindia/photos/a.383917654951743.101402.120735417936636/1160536407289860/?type=3,2016-03-07 01:25:46,95,2,1
120735417936636_1160527907290710,"Worst experience ever.... It seems like foolishness to owe a Micromax smartphone,, as once it gets any problemm,,the customer service takes2-3 months to solve it.... That too is not sure..... Its still a ??? dat whether it would be resolved....",,status,,2016-03-07 00:51:05,0,1,0
120735417936636_1160512263958941,Submitted my tab p470 at bhawanipore (kolkata) at Apex Enterprises device  centre for a problem in up volume switch  on 25/02/2016 but not got delivery till nw and looking for changing adaptor from last 2 Month there is no stock then why micromax is selling cell phone in market and for what purpose they have opened device centre job sheet no-  E030021021622092902. Send various mail and done more than 2 time call,,status,,2016-03-07 00:04:59,3,3,0
120735417936636_1160502337293267,Make the most of amazing discounts & exchange offers on Micromax Canvas Smartphones! Get yours exclusively at Flipkart  from 7th to 9th March! #BigShoppingDays http://goo.gl/KTCSYi,Mobiles - Buy Micromaxphones Mobiles Online at Best Prices In India | Flipkart.com,link,http://goo.gl/KTCSYi,2016-03-06 23:28:11,88,6,3
120735417936636_1160292377314263,PLEASE SOLVED  THE MATTER- COMPLAIN NO- SER- 145729393675. AND JOB SHEET  NO- E 030992-0216-2170994 AGAINST WHICH IS ISSUED  JOBSHEET- E030992-1215-21065361. WHICH SUBMITTED  ON-29/12/2015.  FACE  VERY  PAINFUL  AND Experience  FROM  MICROMAX.. PLEASE. SOLVE  THE MATTER. BUT FORCEFULLY  WRITTEN  CUSTOMER  SATISFIED FROM WRITTEN  YOUR SERVICE  CENTRE. BUT  IAM NOT SATISFIED...,,status,,2016-03-06 15:09:08,0,4,0
120735417936636_1022659021105474,"Dear sir i have given my micromax gold A300 in your service centre with job sheet number N080106-1115-20348017 on 19-11-2015 till date I.e on 07-03-16 I haven't  received it back. I couldn't understand what sort of  experiment you people are doing with my phone. You have worst service I have ever seen. You cheat your customers. If can't fix my phone please send it back to me.

Provin Bhat 
9419792036
Jammu.",,photo,https://www.facebook.com/photo.php?fbid=1022659021105474&set=o.120735417936636&type=3,2016-03-06 15:01:50,15,7,1
120735417936636_1160214153988752,very poor service for canvas laptab. my touchscreen got broken which needs to be repaired. but @micromax service is asking me to pay for the replacement which comes to Rs 6000. this is insane as any touchscreen replacement for any other tab is readily done under Rs 2000. my tab is utter useless now. sad at such pathetic value for customer's hard earned money.,,status,,2016-03-06 12:36:23,0,2,0
120735417936636_1159655147377986,"Send in your wishes for the Men in Blue as they go head-to-head with the Tigers at the #MixromaxAsiaCup showdown, today! Watch them live 7PM onwards.",Timeline Photos,photo,https://www.facebook.com/micromaxindia/photos/a.135353393141505.25202.120735417936636/1159655147377986/?type=3,2016-03-06 05:20:09,319,20,21
120735417936636_1159968267346674,"Such a faltu service by Micromax. Terribly worst. Can't find my phone since 5 months. No concrete reply. 
Vikash Beniwal
7874697637",,status,,2016-03-06 03:09:06,0,1,0
120735417936636_1159652830711551,"Go big on cricket & live-stream the #MicromaxAsiaCup final on the 17.78cm HD IPS display of the all new 4G enabled Canvas Tab #P702, loaded with powerful DTS Speakers! Get it now exclusively on Snapdeal for INR 7999: http://goo.gl/zLF1R5",Micromax Canvas Tab P702,link,http://goo.gl/zLF1R5,2016-03-06 00:30:00,107,7,8
120735417936636_1159859174024250,"Worst mobile service.....totally irritated frustrated by the service of Micromax....you guys have taken 3 months to give a solution for my problematic mobile which was under warrenty. The worst part is not even 1 single time you guys have called us to inform the status of the service. Every time we call you will an answer of wait for 10 days or 15 days or ask us to call the call centre. Call centre is another name sake run by the company. We have to dial 20times to get connected to the ivr and then to executive. He or she will ask us to wait on the line and will disconnect the call. They will not even bother to call back. After we call 70 times and get connected to the 3rd or 4th executive, he will say 15 days wait. Bull shit. Worst part is I have not got my phone yet after all these irritations and yesterday they are saying 10 days wait. Micromax keep my phone with you and make another sale make money have it with you. I promise I will never ever buy another micromax in my life and will definetly influence all my known not to buy your brand in there life time.",,status,,2016-03-05 21:16:57,0,0,0
120735417936636_1159485567394944,,Star Sports,video,https://www.facebook.com/starsportsindia/videos/794942110650330/,2016-03-05 07:33:57,87,6,1
120735417936636_1159468580729976,"Hi,
I have registered complaints to micromax customer care so many times...have iasues with my handset since december 2015. It has been more than 2 months I haven't got any call from micromax end.Everytime customer care executive asks me to wait for 24 working hours..i have called more than 20 times but getting same response. So pathetic service you are providing to ur premium handset users.

Ankit Nagia
8806635285",,status,,2016-03-05 06:35:09,0,2,0
120735417936636_1159325154077652,"DEAR SIR,My job sheet no*s020515021621995046­­*Reference ticket id262568/25 February 2016SER145638286922/­25 FEBRUARY 2016.As per your executive's commitment on my issue on 23/02/2016,they accepted to replace my repeatedly faulty mobile MICROMAX A091&asking me to wait for 5 days from that date.I have not received my replacement till today.I have passed 10 days from your's commitment. please reply to me immediatelyThanks&regards,S.THIRUPPATHY",,status,,2016-03-05 01:43:21,0,10,0
120735417936636_1159239437419557,Capture wider shots with the panorama feature of the 13MP rear camera. #CanvasNitro4G Explore: http://goo.gl/O8BGhM,Timeline Photos,photo,https://www.facebook.com/micromaxindia/photos/a.135353393141505.25202.120735417936636/1159239437419557/?type=3,2016-03-05 00:30:01,215,6,15
120735417936636_1158900647453436,HAVEN'T GOT MY PHONE YET......EXAMPLE OF POOR SERVICE. 9810155508........JOB SHEET NO= N031834-1115-20359287.........YOU SAID THAT YOU CAN COLLECT IT FROM SERVICE CENTER BUT THEY HAVEN'T RECEIVED IT YET.....,,status,,2016-03-04 10:39:30,1,1,0
120735417936636_1158876064122561,Am using a106 lolipop version when i get masrhmello update,,status,,2016-03-04 09:48:19,1,1,0
120735417936636_1158754287468072,"#BringHomeTheStadium this cricket season, with the Micromax Full HD TV range at jaw-dropping prices, exclusively on Snapdeal! Get now: http://goo.gl/oEoJQu",Micromax Full HD TV Range @ Snapdeal!,link,http://goo.gl/oEoJQu,2016-03-04 04:52:17,101,8,11
120735417936636_1158696874140480,"I've brought canvas 5 e481. After 5days i found following probleums 1 battery backup low and 2 touch secreen probleum. For that i goto service centre on 19-01-2016. They said it takes 3 days. After 3 days i reach service ctr ,they said u have online service.then i bring my cellphone back to home anb make a compliant on net under refference no. Ser145391702576 and then call micromax care , they said ur phone will be replced ,wait 7-10 days and said refference no. Mmx0602162587294.ater that 13 days have gone i call mi care. They is no currier man avaliable in adress,so that  u ve submit ur phone to service center and contact them to us (mi care) .on 06-02-2016 i submit the phone to service center and contact them to mi care. Ater that i call mi care , they said wait 7-10 days .17 days gone i call mi care ,then they said u have to create job sheet on service center.on 19-02-2016 i create job sheet (N080136-0216-22017645) in service center and  told the job sheet no. to mi care then they also said me wait 7-10 days . On 03-03-2016 i call mi care , someone says ur phone was dispached to service go and bring it . Then I call service centre ,they said ur phone did not reach here . Then i again call mi care they said u have still wait...i again call mi care they said ur phone was dispatched to service center.due to again and again calling, some of them says ur phone was dispatched to s.center & some of them says u have to still wait, sothat  i said them give my money back..............",,status,,2016-03-04 02:51:19,0,3,0
120735417936636_1158691020807732,"Facing a very bad customer service from Chennai office where I have placed a  request for A350 model's battery on February 11 and I am still waiting for an update. Is their any one in this official page who can look into the functioning of Chennai service center located in Egmore area.
Can someone please suggest me if I should still stuck with micromax or I should go for Samsung. 
Really disappointed customer from Chennai.",,status,,2016-03-04 02:27:38,0,3,0
120735417936636_1158647167478784,"I bought Micromax-A107, Canvas Fire-4 Mobile on 06-05-2015 
from M/s Tanu Communications, Main Road, Ainapur - 591 303
vide tax invoice no.15. This place is in Taluk Athni, Dist-Belgaum, Karnataka. 
Being a proud Indian, I went for Indian produced Mobile against lot opposition from my relatives and friends.
To my utter dismay, the particular phone  has posed lot of problems on operational matter.
I use this phone only for receiving and out going calls, SMS and whatsapp. Other than this I don't use this phone for other purposes.. 
I am 68 years old. I get messages for installing softwares like Porn club,,Love beauty and other obscene subjects. Already such two softwares are installed in the phone on their own without my knowledge. On top of that I don't know
how to install these softwares. Now the phone is stuck.
I am totally fed up.
If Micromax has any responsible Executives, who can solve this problem? Kindly reply.
Anant B Purohit",,status,,2016-03-04 02:06:05,0,1,0
120735417936636_1158624390814395,"Hangout with friends while you send mails to clients, with the  1.3GHz Octa-Core Processor on the 4G enabled #CanvasPulse4G! Exclusively available on Flipkart @ INR 9999 only: http://goo.gl/18xEPn",Micromax Canvas Pulse 4G,link,http://goo.gl/18xEPn,2016-03-04 01:31:38,112,9,12
120735417936636_1158612794148888,"With their sixth Asia Cup victory, Team India has once again reaffirmed their supremacy in T20 cricket! Here’s a glimpse of the tournament.",#MicromaxAsiaCup 2016,photo,https://www.facebook.com/micromaxindia/photos/a.1157393494270818.1073741886.120735417936636/1158611860815648/?type=3,2016-03-04 00:44:45,292,18,14
120735417936636_1158585957484905,Very very bad service,,status,,2016-03-03 23:17:23,1,1,0
120735417936636_1158286024181565,"Probably worst company ever!!
Mtk processor, low camera quality, battery draining problem nothing good in this phone nd service is worst than worst -_- don't even think to buy it's shitty phones _|_",,status,,2016-03-03 12:06:01,0,0,0
120735417936636_1158242324185935,"Please do not purchase micromax hanset everybody ,very bad experience. In 8th month.",,status,,2016-03-03 10:05:32,0,1,0
120735417936636_894536083996454,"Micromax Canvas Tab P702 4G LTE tablet launched in India for Rs 7999

Link: http://www.thetecholic.com/micromax-canvas-tab-p702-4g-lte-tablet-launched-india-rs-7999/",www.thetecholic.com,link,http://www.thetecholic.com/micromax-canvas-tab-p702-4g-lte-tablet-launched-india-rs-7999/,2016-03-03 09:16:54,1,1,0
120735417936636_897054490417767,"Sir/maa'am
I am repeatedly writing to you about the poor after sale service I am getting from Micromax and have tried to contact you several times.
Now let me start from beginning once again.
I had purchased Micromax A300 (canvas gold) on 23DEC 2014 and due to sum problem I submitted the phone to Rapid communication on 4th DEC 2015. On 26dec2015 I visited the service center and inquire about the phone an the told me to wait for another 20 days as your phone is not repaired yet and it may be possible that you get a replacement.
In 9th Jan 2016 I received a phone call from Mr Rohit (of Rapid communication) ( mobile no- 08375910118) and told me to wait for next week. After that a called him several time to inquire about the phone but each time he ask for some more time.
Meanwhile I also called to Micromax care and the have given 15 days time each and every time(even after the expiry of first 15days). I also compianed on 26dec2015 with complaint no. MMX2612152063803 and was assured that your complained will be solved in 15 days. (Which is not solved till now). And 3 times I have been assured of call from seniors but never received any call.
Now after so many calls I decided to visit Rapid communication (service center) and went there on 1Feb2016 to find there is no service center any more and there is no representative of the service center also. After inquiring from people there u received a mobile number (08745875629)and I called on that number and talked about my problem. After a brief discussion they said that my phone is under replacement and you will receive phone by 8th Feb 2016. On same day I also wright down my complaint on http://micare.micromaxinfo.com with complaint number as SER145432983131. On 2Feb 2016 I received a call from +911243320100 and we had a discussion about whole issue. To my surprise he also didn't know about the closing of service center and when I told him of this he assure me that our Delhi office will call you and your problem will be sorted out. Again I didn't received phone call from your Delhi office and after waiting till saturdy I again called at 08745875629 and was shocked by the reply from other side. They said me to wait again for 15 days as company is showing status for my phone as under process. 

Now I received a phone on 20/02/2016 from 01244310200 and someone confirmed that mine phone is under replacement and will be replaced in 10 days. Which is again a false statement as 10 days already have been passed.

Please provide me the exact status of my phone and let me know whether you people will be able to do the required jobjob or not.
Regards
Bhupinder singh",Micromax MiCare,link,http://micare.micromaxinfo.com/,2016-03-03 08:07:19,0,2,0
